geom,value,id
POINT(-0.9685267256 51.4545482598),10000,293262
POINT(-0.9918648154 51.576285614),2490000,301445
POINT(-1.6097689693 51.7399937784),700000,302816
POINT(-1.3691097021 52.0620273255),191777,304975
POINT(-1.3400802939 51.5980986848),3000000,312558
POINT(-1.4560240345 51.8699631591),6489860,318031
POINT(-1.4220322595 51.6830419892),309100,330889
POINT(-1.0193823388 51.5508741082),825000,332763
POINT(-1.3147643374 51.7481483104),490000,338711
POINT(-1.0179445428 51.6457340452),492500,340885
POINT(-1.1916638472 51.7223434986),342000,342503
POINT(-1.2307833724 51.6026315299),329000,346467
POINT(-1.2819545418 51.823084461),333000,349677
POINT(-1.214891987 51.7353136867),491000,353482
POINT(-1.2661253274 51.5975883838),326000,353981
POINT(-1.1325567393 51.6009762407),413500,357740
POINT(-1.2073267078 51.7381401759),743000,359774
POINT(-1.6024004284 51.7693437447),226908,371153
POINT(-1.430677965 51.8136112906),279407,371191
POINT(-1.430677965 51.8136112906),279407,371192
POINT(-1.6010084681 51.7677835319),276908,371202
POINT(-0.9043180614 51.5274936922),880000,374780
POINT(-1.3230469892 52.0638125288),287500,390955
POINT(-1.3221368455 52.0410424461),185000,412919
POINT(-1.2711306877 51.673643497),286550,460264
POINT(-0.9122518884 51.6957667461),367000,461594
POINT(-1.220498527 51.7225743064),453000,463330
POINT(-1.2049128614 51.7585074137),765000,464016
POINT(-1.2331515176 51.7491011864),188829,480394
POINT(-0.9588377205 51.4743170728),405000,500582
POINT(-1.6017857023 51.7552073281),255000,514528
POINT(-1.4324597052 51.6785251154),363000,515142
POINT(-1.3784805567 51.5941267979),895000,540300
POINT(-1.4233015217 51.5921432482),285522,542594
POINT(-0.9998617582 51.4596936741),292500,545210
POINT(-1.3516742045 52.0593072676),209000,554836
POINT(-1.2410909727 51.5975553127),440500,563219
POINT(-1.3252377755 52.066540331),205000,564733
POINT(-1.2101076768 51.7389501444),405000,572023
POINT(-0.974018216 51.4696133455),555000,573674
POINT(-1.5884544476 51.7682707561),264000,577927
POINT(-1.2687956409 51.6875389411),255000,586192
POINT(-1.2127462475 51.7638021552),670000,586676
POINT(-1.199781099 51.7234151014),311000,592080
POINT(-1.4247659906 51.5859192348),231000,595192
POINT(-1.5804487624 51.6578640265),227500,601984
POINT(-1.4528988955 51.5929952354),338000,608966
POINT(-0.9646287125 51.471643828),474995,621230
POINT(-1.2251580197 51.601434668),249950,624059
POINT(-0.9579172807 51.4647862367),468000,675660
POINT(-1.2187898817 51.7376954165),455000,690869
POINT(-1.1653179853 51.9036499631),272000,692454
POINT(-1.543299946 51.7264648783),587000,698077
POINT(-1.2164777312 51.7717485109),700000,703974
POINT(-1.2409556863 51.7449977628),870000,707677
POINT(-1.22186487 51.721414485),387000,716232
POINT(-1.2343160176 51.7410524376),850000,717129
POINT(-1.499298476 51.7777248602),285526,718574
POINT(-1.2086642351 51.7229357849),247000,722365
POINT(-1.4525547372 51.6864791378),342500,727243
POINT(-1.0044299758 51.4607756147),352000,734349
POINT(-1.482042388 51.7872257032),195000,736453
POINT(-0.9792325103 51.4539946498),1145000,736692
POINT(-0.9498910074 51.4720431079),835000,6007
POINT(-1.3619625895 52.0466233682),449950,6325
POINT(-1.3358453081 52.0418038164),775000,8681
POINT(-1.1072588692 51.6010474839),670000,9677
POINT(-0.9834748006 51.4697138101),875000,13363
POINT(-1.233854561 51.6157613635),351000,13666
POINT(-1.6228915042 51.8146641456),775000,13712
POINT(-1.0043381289 51.5958593024),1310000,27153
POINT(-0.9115756793 51.6968125064),565000,30029
POINT(-1.2466249122 51.7115772647),700000,30322
POINT(-1.5158477666 51.6370248119),570000,35951
POINT(-1.534518918 51.7285702886),464489,36461
POINT(-1.5782146752 51.7660945355),412280,37281
POINT(-1.3251181022 52.0153815821),951000,37915
POINT(-1.262172657 51.615214217),462000,38366
POINT(-1.3075628488 51.8136621016),786000,41952
POINT(-1.1357414424 51.5701042771),540000,45996
POINT(-1.3681747076 52.0258879256),555000,52803
POINT(-0.9006828935 51.7104324065),860000,54684
POINT(-1.500258697 51.7918363412),670000,61309
POINT(-1.3007994135 51.6120065127),585000,71780
POINT(-1.4551606271 51.9162096483),640000,77992
POINT(-1.3127746091 51.7408536707),1400000,78039
POINT(-0.9628052048 51.4809524753),702500,79188
POINT(-1.3713435756 51.7815612688),635000,79550
POINT(-1.1273030562 51.5925840578),900000,81785
POINT(-1.4834004401 51.7914486176),690000,81878
POINT(-1.3704410012 51.7828781705),1560000,81951
POINT(-1.2473810947 51.7174625115),770000,83747
POINT(-1.1404923249 51.6028059273),700000,84538
POINT(-1.6050632494 51.7581405648),337768,93602
POINT(-1.1687875375 51.7382515362),837500,100275
POINT(-1.3194101826 52.1140418707),1500000,103040
POINT(-1.4744641889 51.8767005448),368000,105328
POINT(-1.1396713854 51.6317350432),572500,109044
POINT(-1.5550363514 51.7948441974),514995,110225
POINT(-1.0883490494 51.6678629984),1100000,113794
POINT(-1.2176159996 51.765426164),925000,117665
POINT(-1.1404923249 51.6028059273),505000,125434
POINT(-1.271939236 51.6899681673),438500,126322
POINT(-1.5918744279 51.6492274137),507500,130722
POINT(-1.2066109832 51.7690927753),790000,134194
POINT(-1.1684038413 51.9097139509),418000,135062
POINT(-1.3679385333 52.0757593111),372000,135193
POINT(-1.2329016353 51.7322046485),910000,138667
POINT(-1.2830329069 51.6882919317),542500,141145
POINT(-1.4968066525 51.7867324981),326500,141687
POINT(-0.9067827305 51.5275076963),1270000,143956
POINT(-1.2756078983 51.7818112884),1300000,144287
POINT(-1.2670094226 51.6781046797),775000,146744
POINT(-0.9166652531 51.5472106468),1850000,153114
POINT(-1.0814186827 51.531324005),950000,153367
POINT(-1.5405302737 51.9209972801),100000,156575
POINT(-1.4990911001 51.7872907466),612000,156771
POINT(-0.9035443841 51.5338977269),312500,160158
POINT(-0.9617494074 51.4570331121),427500,164482
POINT(-1.0001609912 51.6506370576),570000,164686
POINT(-1.1423847495 51.8851248241),255500,166229
POINT(-1.1423847495 51.8851248241),277500,166263
POINT(-0.9038508141 51.5355461065),357000,168052
POINT(-1.4377015958 51.5950274684),74000,172000
POINT(-1.2860262126 51.6690502473),255000,172868
POINT(-1.2855753531 51.6673750812),150000,179959
POINT(-1.1507093544 51.9075285326),225000,181827
POINT(-1.281798982 51.7150521072),189450,184332
POINT(-1.1389133123 51.5702354804),237500,194867
POINT(-1.0001609912 51.6506370576),599950,204632
POINT(-1.2130501709 51.7337997984),227000,210382
POINT(-1.2819829913 51.6723525109),175000,216067
POINT(-1.333907389 52.0848771887),129500,221464
POINT(-1.2477785289 51.6078667285),195000,230128
POINT(-1.3393212694 52.0641656409),95000,232283
POINT(-1.463466201 51.7937149287),205000,232336
POINT(-0.9609424536 51.4564414757),307490,240871
POINT(-1.5957800976 51.7706878537),101000,277698
POINT(-1.2855753531 51.6673750812),192500,284908
POINT(-1.2033911014 51.5713379695),1450000,288547
POINT(-1.4495587656 51.8153195602),515000,289099
POINT(-0.9728456105 51.4679755),382000,290046
POINT(-1.6554356741 51.5984574402),190000,296460
POINT(-1.2360773137 51.6115497672),100000,310866
POINT(-0.9753501764 51.4615590674),39999,313904
POINT(-0.9640739568 51.4643463115),376000,322881
POINT(-1.5359657033 51.9462891393),180000,325867
POINT(-1.583887685 51.658047091),442500,326523
POINT(-1.2358907201 51.5675973878),890000,328251
POINT(-1.3351976662 52.0864399167),332500,343831
POINT(-1.3993278643 52.0090400792),737500,347125
POINT(-0.9743862986 51.47310549),670000,350920
POINT(-1.1431805808 51.6034369974),406000,352485
POINT(-1.5776796824 51.7675222345),316000,354757
POINT(-1.6010084681 51.7677835319),226908,371148
POINT(-1.5776796824 51.7675222345),323000,373076
POINT(-1.3416269815 51.844292931),565000,373933
POINT(-1.6626884575 51.8217619383),2150000,397075
POINT(-0.9772927846 51.4686798429),795000,404620
POINT(-1.2507902498 51.6091357995),669360,415810
POINT(-1.6549405858 51.7970048126),2100000,417969
POINT(-0.9954250878 51.482801107),568000,418920
POINT(-1.2865040338 51.6312346104),387000,428459
POINT(-1.1317839281 51.6021304575),640000,429013
POINT(-1.2642499892 51.609112935),442500,433796
POINT(-1.2275901698 51.7405319072),464000,436277
POINT(-1.2796581807 52.0914363262),332500,437357
POINT(-1.2097584372 51.7598078973),755000,445590
POINT(-0.9661436044 51.4893445833),830000,457257
POINT(-1.3664651845 52.0808851679),388750,474673
POINT(-1.2112639666 51.6391700262),499999,475076
POINT(-1.2188213352 51.7358703593),408020,508188
POINT(-1.3411449413 52.0502580131),282500,513506
POINT(-1.3189913115 52.0657581573),238000,521123
POINT(-1.2713337214 51.7663646706),860000,528657
POINT(-1.2945427533 51.7853520361),760000,543565
POINT(-1.2945427533 51.7853520361),930000,559948
POINT(-1.3661843035 52.0636299935),215000,561624
POINT(-1.1815710472 51.8979197742),255496,566027
POINT(-1.3664651845 52.0808851679),292000,570310
POINT(-1.3252377755 52.066540331),190000,570389
POINT(-1.464175243 51.7901666095),361908,575847
POINT(-1.5905060879 51.7689522666),294408,575855
POINT(-1.430677965 51.8136112906),279407,575862
POINT(-1.430677965 51.8136112906),279407,575863
POINT(-1.2613608556 51.677700691),261500,579354
POINT(-1.1816944847 51.8967247934),255496,582089
POINT(-1.2322930882 51.7305193024),690000,584797
POINT(-1.2690457152 51.7896021844),418000,587801
POINT(-0.9728547895 51.7408300779),411000,590796
POINT(-0.9572648052 51.4833131591),342000,592575
POINT(-1.3575850844 52.0783645146),311500,594383
POINT(-0.9868438778 51.4573428597),255000,605684
POINT(-1.1999280239 51.7142808341),310150,613582
POINT(-1.2275943435 51.602511712),233000,622197
POINT(-1.3376569466 52.0612972009),245000,632240
POINT(-1.5945472128 51.7125455497),308000,642038
POINT(-1.5056291159 51.7846840304),258000,642323
POINT(-1.1439177431 51.8900901832),313000,643550
POINT(-1.236629857 51.748997934),520000,645160
POINT(-1.0154575097 51.6451197476),247500,648472
POINT(-1.3931904996 51.8246721967),255000,652216
POINT(-1.3172893824 52.0386228879),372500,656907
POINT(-1.339308485 51.5965657774),805000,659269
POINT(-1.3166848687 51.6293547419),307000,667958
POINT(-1.2173444163 51.724972016),387500,698545
POINT(-1.3582915314 52.0463786672),319950,704411
POINT(-1.2836969196 51.670960278),1065000,707559
POINT(-1.2541886599 51.5973873614),274000,707676
POINT(-1.1471847425 51.913257418),269500,707878
POINT(-1.1514939949 51.9137201628),255000,719351
POINT(-1.3664494205 52.0789070929),218000,734134
POINT(-1.5376823722 51.7278814789),282500,735524
POINT(-0.9072270091 51.539057453),832900,736856
POINT(-0.9196487733 51.5265748429),750000,486
POINT(-1.1149727005 51.6261207299),670000,3867
POINT(-1.1101462558 51.6202756693),401960,6451
POINT(-0.9156073799 51.5298285889),357000,7614
POINT(-1.3924769817 52.0556048335),800000,7624
POINT(-0.9686972065 51.4757441581),915000,12860
POINT(-1.4103746727 51.8209831446),515000,18976
POINT(-1.5911208887 51.7762913129),825000,19028
POINT(-0.9872082487 51.4948695604),2875000,27606
POINT(-1.5349027364 51.7278524989),431468,36457
POINT(-1.5335178717 51.7287641223),558535,36471
POINT(-0.882503656 51.5088271392),1425000,36748
POINT(-1.5769391349 51.7676814157),477344,37287
POINT(-1.5769391349 51.7676814157),507007,37355
POINT(-0.9218823173 51.5479690367),2950000,37782
POINT(-1.0917653704 51.7233493175),1172500,41866
POINT(-1.4857498889 52.0628470494),610000,47558
POINT(-1.3230165457 51.706781599),545000,54798
POINT(-1.3228459853 51.627933729),490000,55070
POINT(-1.2834409919 51.820845692),540000,57796
POINT(-1.144157249 51.5768197675),474000,62885
POINT(-1.439183468 51.6915772143),1175000,63336
POINT(-1.1877688699 51.8878835043),427000,64544
POINT(-1.225741662 51.6256978984),735000,65800
POINT(-1.1469583298 51.5767412382),645000,69775
POINT(-1.2643356075 51.7814536209),1252500,73287
POINT(-1.1301083472 51.8677443991),695000,73411
POINT(-1.1638421446 51.6451721432),1995000,73878
POINT(-1.4112703147 51.5948619912),512000,74284
POINT(-1.2265626522 51.6249929653),599000,75773
POINT(-1.4371941515 52.0613568945),264250,76038
POINT(-1.2719840087 51.6673187174),1800000,81245
POINT(-1.2793661924 51.7515243741),510000,83415
POINT(-1.0891948078 51.7201464365),465000,84077
POINT(-1.3245810724 52.0103975386),580000,84944
POINT(-1.4542475915 51.9171674656),647000,84951
POINT(-1.412447501 51.9962312541),950000,85787
POINT(-1.2878266692 51.6851830021),667000,86665
POINT(-1.2861655383 51.8155303966),465000,88956
POINT(-0.9797567603 51.4918286891),3250000,90653
POINT(-1.1394650145 51.891936862),457500,102218
POINT(-1.2826140244 51.6873362766),510000,104624
POINT(-1.2795904396 51.6353465602),1100000,106218
POINT(-1.2993071898 51.7472930104),670000,114357
POINT(-1.5202110723 51.8983037296),1000000,118281
POINT(-1.6251280523 51.8178631544),580000,122121
POINT(-1.590044679 51.654993613),467500,126833
POINT(-0.9798680401 51.4816777644),660000,127658
POINT(-1.2989659479 51.658877704),515000,132525
POINT(-1.3127278144 51.7382099288),685000,143635
POINT(-1.5676608752 51.8651664403),640000,144473
POINT(-0.977480556 51.4763876621),442550,144501
POINT(-0.9830734944 51.4748177978),952000,148378
POINT(-1.3204088435 52.0107421721),780000,154741
POINT(-0.9955529744 51.4704203122),1250000,155870
POINT(-1.2685091628 51.7510347624),445000,165379
POINT(-1.3489772214 51.8489732959),225000,168274
POINT(-0.93254334 51.5256318082),405000,175641
POINT(-1.3380295078 52.0568128597),149950,176763
POINT(-1.2181005637 51.7583441713),165000,178361
POINT(-1.5816825328 51.6588934575),97000,180055
POINT(-1.1815710472 51.8979197742),294500,195881
POINT(-0.9617494074 51.4570331121),310400,201565
POINT(-1.4260386516 51.5880115198),195000,205492
POINT(-1.3492845585 52.0621531979),83700,207497
POINT(-1.3243900182 52.0608442631),160000,215060
POINT(-1.1240005344 51.5991683603),175000,217308
POINT(-1.3394386266 52.0651103396),118000,231141
POINT(-1.282143947 51.6704023266),195000,241358
POINT(-1.3253430611 52.0605170617),165000,241705
POINT(-0.9728689272 51.4630839752),545000,245570
POINT(-0.9609424536 51.4564414757),435010,246533
POINT(-1.4808345346 51.788883761),95000,246965
POINT(-1.4521775054 51.5749636411),585000,248126
POINT(-1.137843258 51.5214921767),272500,258533
POINT(-1.336723431 52.0622809433),188000,260530
POINT(-0.9690806788 51.4561537198),233000,268192
POINT(-1.4995347422 51.7878141369),103200,270618
POINT(-0.9715734623 51.7494238945),150000,270896
POINT(-1.3530040346 52.0783034417),155000,286289
POINT(-1.5949118163 51.7592119551),170000,286296
POINT(-1.5463926394 51.8369171588),527500,290492
POINT(-1.2610858633 51.9270738126),31500000,292060
POINT(-0.9024051218 51.538706733),2625000,306688
POINT(-1.2150074771 51.7587461393),52100000,307300
POINT(-1.3550664242 51.8475142458),2799999,313208
POINT(-1.3115461719 51.7121008866),900000,316582
POINT(-1.4382079457 51.6873914756),660000,318063
POINT(-1.2021120111 51.7283402425),28500000,319386
POINT(-1.329605011 52.0652076388),298000,319701
POINT(-1.5931846975 51.7579292226),8681233,324935
POINT(-1.3968045501 51.8213280284),560000,331884
POINT(-1.2385979636 51.8249337709),434000,335535
POINT(-0.977806718 51.4779011605),625000,343981
POINT(-1.5946899057 51.769434309),265000,366242
POINT(-1.1630510953 51.9247362936),405000,369006
POINT(-1.6010084681 51.7677835319),276908,371143
POINT(-1.2701900363 51.7725886136),1900000,377373
POINT(-1.2364258809 51.7696948684),540000,391903
POINT(-1.414182938 51.5861636646),337500,409320
POINT(-1.2402353706 51.7611776952),590000,409338
POINT(-0.955443439 51.4728930612),493000,415853
POINT(-1.3345075557 52.0425425107),215435,419008
POINT(-1.2863561173 51.6305323692),363000,433244
POINT(-1.2597379871 51.6103883874),359000,436218
POINT(-1.2842617223 51.7864228731),247500,436460
POINT(-1.5024097774 51.6792828726),695000,440031
POINT(-1.3228387082 52.0640810577),240000,450676
POINT(-1.257928701 51.6106377342),317500,457756
POINT(-1.1775995969 51.8981258648),414950,461431
POINT(-1.5053496595 51.637709366),292500,466110
POINT(-1.2769262831 51.8172363033),630000,466138
POINT(-1.3678632163 52.0262728629),530000,472801
POINT(-1.270247719 51.6124322717),426000,480330
POINT(-1.3475900864 51.8274225217),592500,481981
POINT(-1.2301644374 51.7705891437),446000,483368
POINT(-1.1511996218 51.5768169271),800000,491418
POINT(-0.9713316261 51.4725661498),920000,491806
POINT(-1.1384388055 51.6388383558),592000,498254
POINT(-0.9585208092 51.4724259133),515000,515568
POINT(-1.4173091771 51.6328546114),545000,519485
POINT(-0.9477369835 51.4824366538),405000,529230
POINT(-1.4228133312 51.5896591621),386000,531337
POINT(-1.5919761756 51.6507743109),217000,557778
POINT(-1.2686594808 51.7659524539),1425000,579376
POINT(-1.3555703993 52.0571528534),205000,587680
POINT(-1.6370544473 51.8050521178),925000,603152
POINT(-1.4790561548 51.8438398576),273000,603949
POINT(-1.2586387279 51.6060564805),300500,610051
POINT(-1.2335991941 51.7431877331),750000,621246
POINT(-1.2398793056 51.7495854398),730000,621382
POINT(-1.2927891635 51.820551547),321000,626279
POINT(-1.5287527663 51.8931233953),850000,627198
POINT(-1.6238280086 51.9148731517),752500,632238
POINT(-1.5851474616 51.6498962248),210000,635051
POINT(-1.2689468802 51.6736479293),342000,635299
POINT(-1.242972471 51.6181222963),261000,639397
POINT(-1.2268760183 51.7297645073),585000,645136
POINT(-0.9124521561 51.5412460531),393000,665570
POINT(-1.4983642356 51.7770105531),188000,676094
POINT(-1.5981229946 51.7744992069),299950,686978
POINT(-0.9632855361 51.4654723439),346000,691698
POINT(-1.1376602354 51.8920854846),384000,694113
POINT(-1.1282928925 51.5966826224),347000,711111
POINT(-1.235351638 51.7423359607),647500,724161
POINT(-0.9085276479 51.6942036392),346750,731812
POINT(-1.428682397 51.59818495),575500,2414
POINT(-1.4431414998 51.8145700532),517500,9656
POINT(-0.9038239167 51.5330640874),1225000,11785
POINT(-1.1945361042 51.6877909711),780000,13076
